Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
1998-12-31,43.69,44.38,43.0,43.25,3495400.0,0.0,1.0,6.5804831414665,6.6844092885851,6.4765569943479,6.5142113954778,20972400.0
1998-12-30,44.19,44.88,43.5,43.75,5565267.0,0.0,1.0,6.6557919437263,6.7597180908449,6.5518657966077,6.5895201977377,33391602.0
1998-12-29,44.25,44.88,43.69,44.5,6196200.0,0.0,1.0,6.6648289999975,6.7597180908449,6.5804831414665,6.7024834011274,37177200.0
1998-12-28,41.63,44.38,41.19,43.88,9667200.0,0.0,1.0,6.2702108761559,6.6844092885851,6.2039391301672,6.6091004863252,58003200.0
1998-12-24,41.75,41.88,41.13,41.19,1800267.0,0.0,1.0,6.2882849886982,6.3078652772858,6.194902073896,6.2039391301672,10801602.0
1998-12-23,40.56,42.13,40.5,41.69,12495600.0,0.0,1.0,6.1090500393198,6.3455196784157,6.1000129830486,6.279247932427,74973600.0
1998-12-22,39.06,40.19,38.5,39.94,8491600.0,0.0,1.0,5.8831236325402,6.0533215256475,5.7987777740091,6.0156671245175,50949600.0
1998-12-21,39.69,39.94,38.63,39.06,8031667.0,0.0,1.0,5.9780127233876,6.0156671245175,5.8183580625967,5.8831236325402,48190002.0
1998-12-18,39.0,39.56,38.5,39.31,8924600.0,0.0,1.0,5.874086576269,5.9584324348,5.7987777740091,5.9207780336701,53547600.0
1998-12-17,38.75,39.38,38.5,39.19,6372600.0,0.0,1.0,5.8364321751391,5.9313212659865,5.7987777740091,5.9027039211277,38235600.0
1998-12-16,39.94,39.94,38.13,38.63,9535067.0,0.0,1.0,6.0156671245175,6.0156671245175,5.7430492603368,5.8183580625967,57210402.0
1998-12-15,38.06,39.63,37.19,39.56,11557400.0,0.0,1.0,5.7325060280205,5.9689756671164,5.6014687120883,5.9584324348,69344400.0
1998-12-14,37.81,38.31,37.06,37.13,12798067.0,0.0,1.0,5.6948516268905,5.7701604291504,5.5818884235007,5.5924316558171,76788402.0
1998-12-11,37.19,37.83,36.06,37.25,20798200.0,0.0,1.0,5.6014687120883,5.6978639789809,5.431270818981,5.6105057683595,124789200.0
1998-12-10,36.63,37.25,34.81,34.94,10801667.0,0.0,1.0,5.5171228535573,5.6105057683595,5.2429988133314,5.2625791019189,64810002.0
1998-12-09,35.69,36.63,34.94,36.63,6638600.0,0.0,1.0,5.3755423053087,5.5171228535573,5.2625791019189,5.5171228535573,39831600.0
1998-12-08,36.63,36.75,34.63,35.31,6519400.0,0.0,1.0,5.5171228535573,5.5351969660996,5.2158876445178,5.3183076155912,39116400.0
1998-12-07,36.75,37.0,35.5,36.63,4711000.0,0.0,1.0,5.5351969660996,5.5728513672296,5.34692496045,5.5171228535573,28266000.0
1998-12-04,35.63,36.63,35.5,36.56,7697067.0,0.0,1.0,5.3665052490376,5.5171228535573,5.34692496045,5.5065796212409,46182402.0
1998-12-03,36.31,36.56,35.0,35.0,6875200.0,0.0,1.0,5.468925220111,5.5065796212409,5.2716161581901,5.2716161581901,41251200.0
1998-12-02,36.56,36.88,36.06,36.31,7617667.0,0.0,1.0,5.5065796212409,5.5547772546872,5.431270818981,5.468925220111,45706002.0
1998-12-01,33.69,37.0,33.69,36.94,13163267.0,0.0,1.0,5.0743070962693,5.5728513672296,5.0743070962693,5.5638143109584,78979602.0
1998-11-30,35.5,35.63,34.19,34.25,5592800.0,0.0,1.0,5.34692496045,5.3665052490376,5.1496158985292,5.1586529548003,33556800.0
1998-11-27,34.69,35.94,34.63,35.88,2129400.0,0.0,1.0,5.224924700789,5.4131967064387,5.2158876445178,5.4041596501675,12776400.0
1998-11-25,35.0,35.19,34.19,34.62,4019267.0,0.0,1.0,5.2716161581901,5.3002335030489,5.1496158985292,5.2143814684726,24115602.0
1998-11-24,36.19,36.63,34.63,35.0,7943800.0,0.0,1.0,5.4508511075686,5.5171228535573,5.2158876445178,5.2716161581901,47662800.0
1998-11-23,35.0,37.0,34.94,36.88,10136867.0,0.0,1.0,5.2716161581901,5.5728513672296,5.2625791019189,5.5547772546872,60821202.0
1998-11-20,34.44,35.0,33.75,34.81,9246067.0,0.0,1.0,5.1872702996591,5.2716161581901,5.0833441525405,5.2429988133314,55476402.0
1998-11-19,33.5,33.75,32.63,33.75,7391067.0,0.0,1.0,5.0456897514106,5.0833441525405,4.9146524354784,5.0833441525405,44346402.0
1998-11-18,33.19,33.69,33.06,33.56,5649200.0,0.0,1.0,4.9989982940094,5.0743070962693,4.9794180054219,5.0547268076817,33895200.0
1998-11-17,32.44,33.88,32.06,33.06,7845867.0,0.0,1.0,4.8860350906197,5.102924441128,4.8288004009022,4.9794180054219,47075202.0
1998-11-16,33.19,33.38,31.81,32.44,7041600.0,0.0,1.0,4.9989982940094,5.0276156388682,4.7911459997722,4.8860350906197,42249600.0
1998-11-13,32.94,33.31,32.75,33.19,4680600.0,0.0,1.0,4.9613438928795,5.0170724065518,4.9327265480208,4.9989982940094,28083600.0
1998-11-12,33.0,33.25,32.88,32.94,7235067.0,0.0,1.0,4.9703809491507,5.0080353502806,4.9523068366083,4.9613438928795,43410402.0
1998-11-11,32.75,34.0,32.69,33.5,18885667.0,0.0,1.0,4.9327265480208,5.1209985536704,4.9236894917496,5.0456897514106,113314002.0
1998-11-10,31.5,31.75,30.75,31.5,5217867.0,0.0,1.0,4.7444545423711,4.782108943501,4.6314913389813,4.7444545423711,31307202.0
1998-11-09,31.0,31.81,30.25,31.81,9899400.0,0.0,1.0,4.6691457401113,4.7911459997722,4.5561825367215,4.7911459997722,59396400.0
1998-11-06,31.44,32.0,31.13,31.44,8826000.0,0.0,1.0,4.7354174860999,4.819763344631,4.6887260286988,4.7354174860999,52956000.0
1998-11-05,30.0,31.94,30.0,31.81,11634267.0,0.0,1.0,4.5185281355915,4.8107262883598,4.5185281355915,4.7911459997722,69805602.0
1998-11-04,30.0,30.75,29.75,30.63,13212467.0,0.0,1.0,4.5185281355915,4.6314913389813,4.4808737344616,4.613417226439,79274802.0
1998-11-03,29.88,30.0,29.63,29.81,7455400.0,0.0,1.0,4.5004540230492,4.5185281355915,4.4627996219192,4.4899107907328,44732400.0
1998-11-02,29.56,30.0,29.56,29.94,8325667.0,0.0,1.0,4.4522563896029,4.5185281355915,4.4522563896029,4.5094910793204,49954002.0
1998-10-30,28.75,29.75,28.75,29.56,10353267.0,0.0,1.0,4.3302561299419,4.4808737344616,4.3302561299419,4.4522563896029,62119602.0
1998-10-29,28.0,28.88,28.0,28.69,6516267.0,0.0,1.0,4.2172929265521,4.3498364185295,4.2172929265521,4.3212190736707,39097602.0
1998-10-28,27.0,28.25,27.0,28.16,6387800.0,0.0,1.0,4.0666753220324,4.254947327682,4.0666753220324,4.2413917432753,38326800.0
1998-10-27,27.88,28.0,27.06,27.06,5459867.0,0.0,1.0,4.1992188140097,4.2172929265521,4.0757123783036,4.0757123783036,32759202.0
1998-10-26,27.13,28.0,27.06,27.63,7469800.0,0.0,1.0,4.0862556106199,4.2172929265521,4.0757123783036,4.1615644128798,44818800.0
1998-10-23,27.0,27.69,26.25,27.09,5266200.0,0.0,1.0,4.0666753220324,4.170601469151,3.9537121186426,4.0802309064392,31597200.0
1998-10-22,26.63,27.94,26.38,27.19,4729867.0,0.0,1.0,4.0109468083601,4.2082558702809,3.9732924072302,4.0952926668911,28379202.0
1998-10-21,26.25,27.38,25.38,27.13,6648267.0,0.0,1.0,3.9537121186426,4.1239100117499,3.8226748027104,4.0862556106199,39889602.0
1998-10-20,28.0,28.19,25.94,26.19,8506600.0,0.0,1.0,4.2172929265521,4.2459102714108,3.9070206612415,3.9446750623714,51039600.0
1998-10-19,26.25,27.97,26.13,27.88,7547067.0,0.0,1.0,3.9537121186426,4.2127743984165,3.9356380061002,4.1992188140097,45282402.0
1998-10-16,27.13,27.44,26.0,26.5,6733267.0,0.0,1.0,4.0862556106199,4.1329470680211,3.9160577175127,3.9913665197725,40399602.0
1998-10-15,25.5,27.0,25.38,26.75,4983267.0,0.0,1.0,3.8407489152528,4.0666753220324,3.8226748027104,4.0290209209025,29899602.0
1998-10-14,24.5,26.31,24.5,25.69,8226800.0,0.0,1.0,3.6901313107331,3.9627491749138,3.6901313107331,3.8693662601116,49360800.0
1998-10-13,24.5,25.63,24.25,24.75,4436400.0,0.0,1.0,3.6901313107331,3.8603292038404,3.6524769096032,3.727785711863,26618400.0
1998-10-12,25.69,25.94,24.75,24.81,5104867.0,0.0,1.0,3.8693662601116,3.9070206612415,3.727785711863,3.7368227681342,30629202.0
1998-10-09,24.31,25.63,23.31,25.5,10249400.0,0.0,1.0,3.6615139658743,3.8603292038404,3.5108963613546,3.8407489152528,61496400.0
1998-10-08,23.38,24.25,22.31,23.88,10542800.0,0.0,1.0,3.521439593671,3.6524769096032,3.3602787568349,3.5967483959309,63256800.0
1998-10-07,23.06,24.63,23.0,24.38,8240600.0,0.0,1.0,3.4732419602247,3.7097115993207,3.4642049039535,3.6720571981907,49443600.0
1998-10-06,24.5,24.5,23.06,23.19,8184667.0,0.0,1.0,3.6901313107331,3.6901313107331,3.4732419602247,3.4928222488123,49108002.0
1998-10-05,24.75,25.0,22.44,23.75,17488000.0,0.0,1.0,3.727785711863,3.7654401129929,3.3798590454225,3.5771681073433,104928000.0
1998-10-02,26.19,26.5,25.13,26.0,14670067.0,0.0,1.0,3.9446750623714,3.9913665197725,3.7850204015805,3.9160577175127,88020402.0
1998-10-01,28.44,28.88,26.88,27.0,11102800.0,0.0,1.0,4.2835646725408,4.3498364185295,4.04860120949,4.0666753220324,66616800.0
1998-09-30,28.5,29.5,28.38,29.13,9814667.0,0.0,1.0,4.292601728812,4.4432193333317,4.2745276162696,4.3874908196594,58888002.0
1998-09-29,28.13,29.5,28.13,29.06,12035000.0,0.0,1.0,4.2368732151397,4.4432193333317,4.2368732151397,4.376947587343,72210000.0
1998-09-28,28.94,29.38,28.13,28.13,7463200.0,0.0,1.0,4.3588734748006,4.4251452207893,4.2368732151397,4.2368732151397,44779200.0
1998-09-25,27.81,29.0,27.81,28.94,7737467.0,0.0,1.0,4.1886755816934,4.3679105310718,4.1886755816934,4.3588734748006,46424802.0
1998-09-24,28.13,28.81,28.0,28.31,8149200.0,0.0,1.0,4.2368732151397,4.3392931862131,4.2172929265521,4.2639843839532,48895200.0
1998-09-23,28.81,28.94,27.88,28.63,12615667.0,0.0,1.0,4.3392931862131,4.3588734748006,4.1992188140097,4.3121820173995,75694002.0
1998-09-22,27.94,28.81,27.94,28.63,8735200.0,0.0,1.0,4.2082558702809,4.3392931862131,4.2082558702809,4.3121820173995,52411200.0
