Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
1996-12-31,41.88,42.37,41.62,41.75,3512444.0,0.0,1.0,4.2052435181905,4.2544452690003,4.1791364667404,4.1921899924655,31611996.0
1996-12-30,43.13,43.37,41.62,41.69,3077467.0,0.0,1.0,4.3307581886236,4.3548570053468,4.1791364667404,4.1861652882847,27697203.0
1996-12-27,44.13,44.13,42.5,42.88,2948844.0,0.0,1.0,4.4311699249701,4.4311699249701,4.2674987947253,4.305655254537,26539596.0
1996-12-26,43.37,44.13,43.25,44.06,2909644.0,0.0,1.0,4.3548570053468,4.4311699249701,4.3428075969852,4.4241411034258,26186796.0
1996-12-24,42.5,43.37,42.0,43.25,1073778.0,0.0,1.0,4.2674987947253,4.3548570053468,4.2172929265521,4.3428075969852,9664002.0
1996-12-23,43.37,43.62,42.0,42.37,2835467.0,0.0,1.0,4.3548570053468,4.3799599394334,4.2172929265521,4.2544452690003,25519203.0
1996-12-20,42.37,44.0,41.25,43.25,7466400.0,0.0,1.0,4.2544452690003,4.4181163992451,4.1419841242922,4.3428075969852,67197600.0
1996-12-19,42.88,43.0,41.75,42.13,7816800.0,0.0,1.0,4.305655254537,4.3177046628986,4.1921899924655,4.2303464522771,70351200.0
1996-12-18,43.37,43.5,42.0,42.25,7549867.0,0.0,1.0,4.3548570053468,4.3679105310718,4.2172929265521,4.2423958606387,67948803.0
1996-12-17,42.25,43.37,41.5,43.25,7677200.0,0.0,1.0,4.2423958606387,4.3548570053468,4.1670870583789,4.3428075969852,69094800.0
1996-12-16,44.62,44.75,42.37,42.56,7463778.0,0.0,1.0,4.4803716757799,4.4934252015049,4.2544452690003,4.2735234989061,67174002.0
1996-12-13,43.88,44.62,42.94,44.0,25183244.0,0.0,1.0,4.4060669908835,4.4803716757799,4.3116799587178,4.4181163992451,226649196.0
1996-12-12,48.75,49.37,47.0,47.25,4361467.0,0.0,1.0,4.8950721468908,4.9573274234257,4.7193516082845,4.7444545423711,39253203.0
1996-12-11,48.63,49.37,47.0,48.0,5732978.0,0.0,1.0,4.8830227385293,4.9573274234257,4.7193516082845,4.819763344631,51596802.0
1996-12-10,49.88,50.25,48.88,49.37,4710800.0,0.0,1.0,5.0085374089624,5.0456897514106,4.9081256726159,4.9573274234257,42397200.0
1996-12-09,46.0,48.75,45.75,48.75,4341200.0,0.0,1.0,4.618939871938,4.8950721468908,4.5938369378514,4.8950721468908,39070800.0
1996-12-06,45.5,46.75,44.87,45.62,4932000.0,0.0,1.0,4.5687340037648,4.6942486741979,4.5054746098665,4.5807834121264,44388000.0
1996-12-05,46.75,47.0,45.87,46.87,5039467.0,0.0,1.0,4.6942486741979,4.7193516082845,4.605886346213,4.7062980825595,45355203.0
1996-12-04,49.63,49.75,46.5,46.75,8594267.0,0.0,1.0,4.9834344748757,4.9954838832373,4.6691457401113,4.6942486741979,77348403.0
1996-12-03,49.88,51.0,49.52,49.75,4135600.0,0.0,1.0,5.0085374089624,5.1209985536704,4.9723891838776,4.9954838832373,37220400.0
1996-12-02,48.88,49.75,48.25,49.63,2856178.0,0.0,1.0,4.9081256726159,4.9954838832373,4.8448662787176,4.9834344748757,25705602.0
1996-11-29,49.75,49.75,49.0,49.25,1049867.0,0.0,1.0,4.9954838832373,4.9954838832373,4.9201750809775,4.9452780150641,9448803.0
1996-11-27,49.75,50.125,48.375,49.5,2376000.0,0.0,1.0,4.9954838832373,5.0331382843672,4.8574177457609,4.9703809491507,21384000.0
1996-11-26,49.875,50.125,48.875,49.75,3941778.0,0.0,1.0,5.0080353502806,5.0331382843672,4.9076236139341,4.9954838832373,35476002.0
1996-11-25,49.88,50.12,48.88,49.75,4909467.0,0.0,1.0,5.0085374089624,5.0326362256855,4.9081256726159,4.9954838832373,44185203.0
1996-11-22,48.0,49.5,47.0,47.25,4366444.0,0.0,1.0,4.819763344631,4.9703809491507,4.7193516082845,4.7444545423711,39297996.0
1996-11-21,46.625,47.875,46.125,47.875,5937244.0,0.0,1.0,4.6816972071546,4.8072118775877,4.6314913389813,4.8072118775877,53435196.0
1996-11-20,46.5,46.75,46.0,46.125,3553378.0,0.0,1.0,4.6691457401113,4.6942486741979,4.618939871938,4.6314913389813,31980402.0
1996-11-19,47.0,47.25,45.5,46.5,2961378.0,0.0,1.0,4.7193516082845,4.7444545423711,4.5687340037648,4.6691457401113,26652402.0
1996-11-18,47.0,47.25,45.5,46.5,2626800.0,0.0,1.0,4.7193516082845,4.7444545423711,4.5687340037648,4.6691457401113,23641200.0
1996-11-15,45.625,47.875,45.25,47.375,4381378.0,0.0,1.0,4.5812854708081,4.8072118775877,4.5436310696782,4.7570060094144,39432402.0
1996-11-14,45.125,45.875,44.375,45.5,4628444.0,0.0,1.0,4.5310796026348,4.6063884048947,4.455770800375,4.5687340037648,41655996.0
1996-11-13,45.875,46.0,44.625,44.875,2606667.0,0.0,1.0,4.6063884048947,4.618939871938,4.4808737344616,4.5059766685482,23460003.0
1996-11-12,46.25,46.75,45.25,45.625,2513644.0,0.0,1.0,4.6440428060246,4.6942486741979,4.5436310696782,4.5812854708081,22622796.0
1996-11-11,46.25,46.75,45.25,45.62,3254000.0,0.0,1.0,4.6440428060246,4.6942486741979,4.5436310696782,4.5807834121264,29286000.0
1996-11-08,45.125,45.5,44.25,45.125,5104400.0,0.0,1.0,4.5310796026348,4.5687340037648,4.4432193333317,4.5310796026348,45939600.0
1996-11-07,44.625,45.625,44.125,45.0,5887244.0,0.0,1.0,4.4808737344616,4.5812854708081,4.4306678662884,4.5185281355915,52985196.0
1996-11-06,45.125,45.25,43.125,44.125,6845644.0,0.0,1.0,4.5310796026348,4.5436310696782,4.3302561299419,4.4306678662884,61610796.0
1996-11-05,44.5,44.875,44.0,44.75,7986000.0,0.0,1.0,4.4683222674183,4.5059766685482,4.4181163992451,4.4934252015049,71874000.0
1996-11-04,44.5,44.87,44.0,44.75,3017600.0,0.0,1.0,4.4683222674183,4.5054746098665,4.4181163992451,4.4934252015049,27158400.0
1996-11-01,41.75,42.0,41.0,41.125,4986267.0,0.0,1.0,4.1921899924655,4.2172929265521,4.1168811902056,4.1294326572489,44876403.0
1996-10-31,42.625,43.0,41.375,41.5,3778267.0,0.0,1.0,4.2800502617687,4.3177046628986,4.1545355913356,4.1670870583789,34004403.0
1996-10-30,42.75,43.5,42.25,42.5,2877600.0,0.0,1.0,4.292601728812,4.3679105310718,4.2423958606387,4.2674987947253,25898400.0
1996-10-29,42.62,43.0,41.37,41.5,2346178.0,0.0,1.0,4.2795482030869,4.3177046628986,4.1540335326538,4.1670870583789,21115602.0
1996-10-28,42.75,43.37,42.25,42.5,2467467.0,0.0,1.0,4.292601728812,4.3548570053468,4.2423958606387,4.2674987947253,22207203.0
1996-10-25,42.0,42.875,41.5,42.375,1579867.0,0.0,1.0,4.2172929265521,4.3051531958553,4.1670870583789,4.254947327682,14218803.0
1996-10-24,42.75,42.875,41.5,42.0,2744000.0,0.0,1.0,4.292601728812,4.3051531958553,4.1670870583789,4.2172929265521,24696000.0
1996-10-23,44.5,45.125,42.875,43.125,4368400.0,0.0,1.0,4.4683222674183,4.5310796026348,4.3051531958553,4.3302561299419,39315600.0
1996-10-22,42.75,42.88,41.5,42.0,4560178.0,0.0,1.0,4.292601728812,4.305655254537,4.1670870583789,4.2172929265521,41041602.0
1996-10-21,44.5,45.13,42.88,43.13,2864044.0,0.0,1.0,4.4683222674183,4.5315816613166,4.305655254537,4.3307581886236,25776396.0
