Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2014-12-31,45.45,45.5599,44.97,44.97,13273705.0,0.0,1.0,43.440124833382,43.545164871208,42.981351237782,42.981351237782,13273705.0
2014-12-30,45.55,45.66,45.29,45.34,9968403.0,0.0,1.0,43.535702665799,43.640838281457,43.287200301516,43.334989217724,9968403.0
2014-12-29,46.02,46.09,45.6,45.61,9701392.0,0.0,1.0,43.984918478157,44.051822960849,43.583491582007,43.593049365249,9701392.0
2014-12-26,46.19,46.5,46.07,46.1,6901457.0,0.0,1.0,44.147400793266,44.443692073758,44.032707394366,44.061380744091,6901457.0
2014-12-24,46.36,46.705,46.15,46.23,10241146.0,0.0,1.0,44.309883108374,44.639626630212,44.109169660299,44.185631926232,10241146.0
2014-12-23,45.53,46.5,45.46,46.01,14041988.0,0.0,1.0,43.516587099316,44.443692073758,43.449682616624,43.975360694916,14041988.0
2014-12-22,45.57,46.05,45.41,45.65,21264276.0,0.0,1.0,43.554818232282,44.013591827882,43.401893700416,43.631280498216,21264276.0
2014-12-19,45.1,46.15,44.98,46.0,41782191.0,0.0,1.0,43.105602419924,44.109169660299,42.990909021024,43.965802911674,41782191.0
2014-12-18,43.83,45.37,43.57,45.35,54491326.0,0.0,1.0,41.891763948232,43.363662567449,41.643261583949,43.344547000966,54491326.0
2014-12-17,41.06,41.63,40.68,41.16,18151008.0,0.0,1.0,39.24425799029,39.789051635065,38.881062227107,39.339835822707,18151008.0
2014-12-16,40.89,41.36,40.61,40.63,16424281.0,0.0,1.0,39.081775675182,39.53099148754,38.814157744415,38.833273310898,16424281.0
2014-12-15,41.21,41.65,40.77,41.11,22343075.0,0.0,1.0,39.387624738915,39.808167201548,38.967082276282,39.292046906498,22343075.0
2014-12-12,40.24,40.78,39.92,39.95,14108178.0,0.0,1.0,38.460519764473,38.976640059523,38.15467070074,38.183344050465,14108178.0
2014-12-11,41.12,41.64,40.71,40.76,12395832.0,0.0,1.0,39.30160468974,39.798609418307,38.909735576832,38.95752449304,12395832.0
2014-12-10,41.7,41.81,40.88,40.92,12547606.0,0.0,1.0,39.855956117757,39.961091733415,39.07221789194,39.110449024907,12547606.0
2014-12-09,40.98,41.925,40.89,41.87,13890098.0,0.0,1.0,39.167795724357,40.071006240694,39.081775675182,40.018438432865,13890098.0
2014-12-08,41.91,42.03,41.33,41.37,12766459.0,0.0,1.0,40.056669565832,40.171362964732,39.502318137815,39.540549270782,12766459.0
2014-12-05,42.02,42.02,41.59,41.93,8925269.0,0.0,1.0,40.16180518149,40.16180518149,39.750820502098,40.075785132315,8925269.0
2014-12-04,42.12,42.12,41.49,41.89,9247301.0,0.0,1.0,40.257383013907,40.257383013907,39.655242669682,40.037553999348,9247301.0
2014-12-03,41.94,42.14,41.635,42.06,10326752.0,0.0,1.0,40.085342915557,40.27649858039,39.793830526686,40.200036314457,10326752.0
