Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2012-12-31,32.91,33.46,32.69,33.32,25320000.0,0.0,1.0,30.843538916715,31.359003711737,30.637352998706,31.227794491186,25320000.0
2012-12-28,33.04,33.49,33.0,33.02,16792100.0,0.0,1.0,30.965376050084,31.387119973284,30.927887701355,30.946631875719,16792100.0
2012-12-27,33.54,33.62,33.0,33.27,21600200.0,0.0,1.0,31.433980409195,31.508957106653,30.927887701355,31.180934055275,21600200.0
2012-12-26,33.67,33.85,33.34,33.61,13282100.0,0.0,1.0,31.555817542564,31.724515111844,31.24653866555,31.499585019471,13282100.0
2012-12-24,33.46,33.64,33.42,33.61,6451900.0,0.0,1.0,31.359003711737,31.527701281017,31.321515363008,31.499585019471,6451900.0
2012-12-21,33.51,33.92,33.2,33.76,45601600.0,0.0,1.0,31.405864147648,31.79011972212,31.115329444999,31.640166327204,45601600.0
2012-12-20,34.09,34.25,33.93,33.9398,28119900.0,0.0,1.0,31.949445204218,32.099398599133,31.799491809302,31.80867645474,28119900.0
2012-12-19,33.86,34.35,33.83,34.09,60937600.0,0.0,1.0,31.733887199026,32.193119470955,31.70577093748,31.949445204218,60937600.0
2012-12-18,32.49,32.95,32.35,32.88,37797600.0,0.0,1.0,30.449911255061,30.881027265443,30.31870203451,30.815422655168,37797600.0
2012-12-17,32.0,32.47,31.8,32.32,24047300.0,0.0,1.0,29.990678983132,30.431167080696,29.803237239487,30.290585772963,24047300.0
2012-12-14,31.54,32.11,31.435,31.96,21930800.0,0.0,1.0,29.559562972749,30.093771942136,29.461156057336,29.953190634403,21930800.0
2012-12-13,31.93,32.01,31.39,31.61,20608200.0,0.0,1.0,29.925074372856,30.000051070314,29.418981665016,29.625167583025,20608200.0
2012-12-12,32.21,32.38,31.83,31.94,20205300.0,0.18,1.0,30.187492813959,30.346818296056,29.831353501034,29.934446460038,20205300.0
2012-12-11,32.18,32.5,32.02,32.34,25716300.0,0.0,1.0,29.990363856913,30.288589973576,29.841250798581,30.139476915244,25716300.0
2012-12-10,31.92,32.23,31.92,32.07,20712600.0,0.0,1.0,29.748055137124,30.036961687641,29.748055137124,29.88784862931,20712600.0
2012-12-07,32.15,32.17,31.77,31.92,18421100.0,0.0,1.0,29.962405158476,29.981044290767,29.608261644938,29.748055137124,18421100.0
2012-12-06,31.99,32.11,31.9,32.03,25132600.0,0.0,1.0,29.813292100144,29.925126893893,29.729416004833,29.850570364727,25132600.0
2012-12-05,31.95,32.12,31.31,32.0,30775300.0,0.0,1.0,29.776013835561,29.934446460038,29.179561602235,29.82261166629,30775300.0
2012-12-04,32.22,32.47,32.01,32.38,17391100.0,0.0,1.0,30.027642121496,30.260631275138,29.831931232435,30.176755179827,17391100.0
2012-12-03,32.37,32.5,32.21,32.31,22159300.0,0.0,1.0,30.167435613681,30.288589973576,30.01832255535,30.111518216807,22159300.0
2012-11-30,31.85,32.24,31.745,32.175,26610600.0,0.0,1.0,29.682818174104,30.046281253787,29.584962729574,29.98570407384,26610600.0
2012-11-29,31.92,32.14,31.81,31.84,22205300.0,0.0,1.0,29.748055137124,29.95308559233,29.645539909521,29.673498607958,22205300.0
2012-11-28,31.15,31.82,30.99,31.8,21603200.0,0.0,1.0,29.030448543904,29.654859475667,28.881335485573,29.636220343375,21603200.0
2012-11-27,31.2,31.77,31.16,31.2213,24696300.0,0.0,1.0,29.077046374633,29.608261644938,29.03976811005,29.096897050523,24696300.0
2012-11-26,30.72,30.97,30.58,30.96,15644900.0,0.0,1.0,28.629707199638,28.862696353281,28.499233273598,28.853376787135,15644900.0
2012-11-23,30.65,31.06,30.575,30.92,8211500.0,0.0,1.0,28.564470236618,28.946572448593,28.494573490525,28.816098522553,8211500.0
2012-11-21,30.19,30.525,30.13,30.395,17423900.0,0.0,1.0,28.135770193915,28.447975659797,28.079852797041,28.326821299902,17423900.0
2012-11-20,30.02,30.2,29.7801,30.2,17448200.0,0.0,1.0,27.977337569438,28.145089760061,27.753761177602,28.145089760061,17448200.0
2012-11-19,30.25,30.26,29.85,30.14,22551100.0,0.0,1.0,28.19168759079,28.201007156935,27.818904944961,28.089172363187,22551100.0
2012-11-16,30.03,30.13,29.78,30.0,25491700.0,0.0,1.0,27.986657135584,28.079852797041,27.753667981941,27.958698437147,25491700.0
2012-11-15,29.58,30.07,29.56,29.9501,26295000.0,0.0,1.0,27.567276659027,28.023935400167,27.548637526735,27.91219380208,26295000.0
2012-11-14,30.1,30.15,29.52,29.58,22562900.0,0.0,1.0,28.051894098604,28.098491929332,27.511359262152,27.567276659027,22562900.0
2012-11-13,30.08,30.5,29.89,30.02,20901000.0,0.0,1.0,28.033254966312,28.424676744432,27.856183209544,27.977337569438,20901000.0
2012-11-12,30.41,30.55,30.09,30.3,10964600.0,0.0,1.0,28.340800649121,28.471274575161,28.042574532458,28.238285421518,10964600.0
2012-11-09,30.4,30.73,30.27,30.35,15537900.0,0.0,1.0,28.331481082975,28.639026765784,28.210326723081,28.284883252247,15537900.0
